,id,annId,title,content,attachPath,attachFormat,attachSize,_index,publishTime,secCode,secName,bondType,bigIndustryCode,bigCategoryId,smallCategoryId,channelCode
0,82f0c98a-49ee-490e-9037-f2d0caa9cc57,1212412557,22深水G1：1-2 深圳市水务（集团）有限公司2022年面向专业投资者公开发行绿色公司债券（第一期）募集说明书摘要,,/disc/disk03/finalpage/2022-02-21/eceff244-a2f8-49a9-a944-9759c9b70cf2.PDF,PDF,3405,ows_disclosure-20180825,2022-02-21 19:48:15,['149811'],['22深水G1'],,,,,
0,6c3bf9b8-4e2e-4186-a529-c48517097bbd,1212412556,22深水G1：1-1 深圳市水务（集团）有限公司2022年面向专业投资者公开发行绿色公司债券（第一期）募集说明书,,/disc/disk03/finalpage/2022-02-21/45156072-75b1-4f1e-b3e6-2a49616d8e4e.PDF,PDF,9496,ows_disclosure-20180825,2022-02-21 19:48:15,['149811'],['22深水G1'],,,,,
0,df40151b-c398-4b19-9253-73a5ab6c7b72,1212401378,22国信03：国信证券股份有限公司2022年面向专业投资者公开发行公司债券（第二期）募集说明书摘要,,/disc/disk03/finalpage/2022-02-21/1ba5ece2-eabe-439d-830a-5a2d6f45391e.PDF,PDF,3485,ows_disclosure-20180825,2022-02-21 00:00:00,['149807'],['22国信03'],,,,,
0,3b81cc2e-d3c4-4d07-87de-2323c19970ca,1212401377,22国信03：国信证券股份有限公司2022年面向专业投资者公开发行公司债券（第二期）募集说明书,,/disc/disk03/finalpage/2022-02-21/fdd3cb94-b728-40c5-bef4-a063d18689e3.PDF,PDF,12118,ows_disclosure-20180825,2022-02-21 00:00:00,['149807'],['22国信03'],,,,,
0,e2d2a03e-1768-4b8b-8729-1f957f487629,1212400401,22申证03：1-2 申万宏源证券有限公司2022年面向专业投资者公开发行公司债券（第二期）募集说明书,,/disc/disk03/finalpage/2022-02-18/f5dca148-c93f-421a-a122-cc3b6d3f4dd9.PDF,PDF,8796,ows_disclosure-20180825,2022-02-18 16:52:23,['149809'],['22申证03'],,,,,
0,64bb5f79-1554-4b26-bc13-54b24f0eef18,1212400405,22申证04：1-2 申万宏源证券有限公司2022年面向专业投资者公开发行公司债券（第二期）募集说明书,,/disc/disk03/finalpage/2022-02-18/963c1ac6-7fd6-4a13-8a9b-15ad93b707e0.PDF,PDF,8796,ows_disclosure-20180825,2022-02-18 16:52:23,['149810'],['22申证04'],,,,,
0,58e11efa-0727-4bab-aafb-47ab8e9a5552,1212400402,22申证03：1-3 申万宏源证券有限公司2022年面向专业投资者公开发行公司债券（第二期）募集说明书摘要,,/disc/disk03/finalpage/2022-02-18/ef3e9ef4-f700-4e81-bebc-6dcd72ae0ef9.PDF,PDF,1494,ows_disclosure-20180825,2022-02-18 16:52:23,['149809'],['22申证03'],,,,,
0,27be0e28-c00e-453f-8832-3b93f907cfa1,1212400406,22申证04：1-3 申万宏源证券有限公司2022年面向专业投资者公开发行公司债券（第二期）募集说明书摘要,,/disc/disk03/finalpage/2022-02-18/c5ca1fc2-40e2-42da-9fd1-718524729da6.PDF,PDF,1494,ows_disclosure-20180825,2022-02-18 16:52:23,['149810'],['22申证04'],,,,,
0,d37d1291-311d-44a7-9854-2c00fd69736c,1212394184,22光大Y1：中国光大集团股份公司2022年面向专业投资者公开发行可续期公司债券（第一期）募集说明书,,/disc/disk03/finalpage/2022-02-18/6215f3ac-373c-41ff-93ba-877d6b39dc54.PDF,PDF,3905,ows_disclosure-20180825,2022-02-18 00:00:00,['149808'],['22光大Y1'],,,,,
0,2e2434b3-0c3e-427d-accc-bc542ebf4daf,1212394185,22光大Y1：中国光大集团股份公司2022年面向专业投资者公开发行可续期公司债券（第一期）募集说明书摘要,,/disc/disk03/finalpage/2022-02-18/ee1c213f-fdba-43b2-86f3-f5ddf0ffc714.PDF,PDF,2025,ows_disclosure-20180825,2022-02-18 00:00:00,['149808'],['22光大Y1'],,,,,
0,4dd56621-9418-44cc-8dc3-295b3e9611a0,1212393265,22SZMC01：2022年第一期深圳市地铁集团有限公司绿色债券募集说明书,,/disc/disk03/finalpage/2022-02-17/24b057e0-767f-45bd-b5e0-36bd4b968e8a.PDF,PDF,6027,ows_disclosure-20180825,2022-02-17 19:08:18,['111108'],['22SZMC01'],,,,,
0,0a14d7f9-0405-4890-af38-9a2a882769a3,1212393266,22SZMC01：2022年第一期深圳市地铁集团有限公司绿色债券募集说明书摘要,,/disc/disk03/finalpage/2022-02-17/44c8e5e2-52fd-4ad7-ac79-04d66ba65d75.PDF,PDF,3994,ows_disclosure-20180825,2022-02-17 19:08:18,['111108'],['22SZMC01'],,,,,
0,93ee27f7-f31d-400a-8ca8-e1e7c2b72b68,1212386064,22株高01：株洲高科集团有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk03/finalpage/2022-02-16/5aa6ca33-2adf-4a1a-af50-6238d62eb97e.PDF,PDF,1212,ows_disclosure-20180825,2022-02-16 20:09:04,['149806'],['22株高01'],,,,,
0,54bcf67e-0d62-4343-a323-db573319c158,1212386063,22株高01：株洲高科集团有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk03/finalpage/2022-02-16/932f6bb6-d9ea-4147-994a-b9024df7f573.PDF,PDF,5546,ows_disclosure-20180825,2022-02-16 20:09:04,['149806'],['22株高01'],,,,,
0,adff7fdb-d1ca-41c0-8f7b-1794d6e0cb86,1212384744,22广开01：广州开发区控股集团有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk03/finalpage/2022-02-16/0e07d66e-8679-4702-8d37-136825bedcc6.PDF,PDF,2750,ows_disclosure-20180825,2022-02-16 17:49:41,['149805'],['22广开01'],,,,,
0,179a7526-3bce-42f5-8975-3dedd5f755aa,1212384743,22广开01：广州开发区控股集团有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk03/finalpage/2022-02-16/1f962d6b-2b59-420b-8a4c-e43c30e02973.PDF,PDF,7922,ows_disclosure-20180825,2022-02-16 17:49:41,['149805'],['22广开01'],,,,,
0,f3e8209a-4d98-4810-b222-ab925ca01561,1212367910,22鄂交Y1：湖北交通投资集团有限公司2022年面向专业投资者公开发行可续期公司债券（第一期）募集说明书,,/disc/disk03/finalpage/2022-02-16/73a5d938-0168-4991-b91b-5c8cba70ac6a.PDF,PDF,20319,ows_disclosure-20180825,2022-02-16 00:00:00,['149804'],['22鄂交Y1'],,,,,
0,c7c4e44c-dc29-45ff-94bb-4d6305d5e566,1212367911,22鄂交Y1：湖北交通投资集团有限公司2022年面向专业投资者公开发行可续期公司债券（第一期）募集说明书摘要,,/disc/disk03/finalpage/2022-02-16/eb54f0ec-6497-4213-9951-b028b5b3fdb8.PDF,PDF,9556,ows_disclosure-20180825,2022-02-16 00:00:00,['149804'],['22鄂交Y1'],,,,,
0,49d7c035-3281-4ba8-bf2a-4d576f414f51,1212367016,22金科01：1-1 金科地产集团股份有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk03/finalpage/2022-02-15/60e49278-ed8e-4089-9e07-a0decc4270ab.PDF,PDF,11001,ows_disclosure-20180825,2022-02-15 19:48:27,['149803'],['22金科01'],,,,,
0,4416a94e-cf9e-46a4-b12c-f144f0b5508e,1212367017,22金科01：1-2 金科地产集团股份有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk03/finalpage/2022-02-15/88c0c2e0-1d92-4ac9-acc4-a06ee1179f50.PDF,PDF,3840,ows_disclosure-20180825,2022-02-15 19:48:27,['149803'],['22金科01'],,,,,
0,c3f0eb8c-262a-44ac-a49f-7c89d05865db,1212364048,22天马01：公开发行公司债券募集说明书摘要,,/disc/disk03/finalpage/2022-02-15/d95e8961-e45b-42ce-85d6-94e167d45d8b.PDF,PDF,3901,ows_disclosure-20180825,2022-02-15 09:19:09,['149801'],['22天马01'],,,,,
0,7c9e0f25-3b70-45d2-89ac-2c9bf3c0299b,1212364047,22天马01：公开发行公司债券募集说明书,,/disc/disk03/finalpage/2022-02-15/4e043499-7941-4b23-8c40-95e558b8c897.PDF,PDF,7720,ows_disclosure-20180825,2022-02-15 09:19:09,['149801'],['22天马01'],,,,,
0,6ee62953-9a07-4c65-815b-13fd25d5438b,1212363820,22长城03：长城证券股份有限公司2022年面向专业投资者公开发行公司债券（第二期）募集说明书,,/disc/disk03/finalpage/2022-02-15/b6c4c96a-e17b-4b83-90fc-106b2aafa633.PDF,PDF,10410,ows_disclosure-20180825,2022-02-15 00:00:00,['149802'],['22长城03'],,,,,
0,19e5da09-f1c5-4a64-a351-0bf066884924,1212363821,22长城03：长城证券股份有限公司2022年面向专业投资者公开发行公司债券（第二期）募集说明书摘要,,/disc/disk03/finalpage/2022-02-15/cede0092-0a29-41bd-9812-fcecb0d980bf.PDF,PDF,2851,ows_disclosure-20180825,2022-02-15 00:00:00,['149802'],['22长城03'],,,,,
0,fc68b1e7-cb0c-4350-9d05-06b0dcd1543f,1212326184,22绵投01：绵阳市投资控股（集团）有限公司公开发行2022年公司债券（第一期）募集说明书摘要,,/disc/disk03/finalpage/2022-02-08/2bd1bcf1-75f7-4ce3-b39d-c961cc075d1d.PDF,PDF,1301,ows_disclosure-20180825,2022-02-08 20:57:22,['149800'],['22绵投01'],,,,,
0,df83ca71-9674-4362-a3a8-05c79192b358,1212326183,22绵投01：绵阳市投资控股（集团）有限公司公开发行2022年公司债券（第一期）募集说明书,,/disc/disk03/finalpage/2022-02-08/acb1c29e-8372-4f39-84ac-e33035d90707.PDF,PDF,4449,ows_disclosure-20180825,2022-02-08 20:57:21,['149800'],['22绵投01'],,,,,
0,96906a70-5086-4a4e-a935-e3a5caec607d,1212286922,22能投01：云南省能源投资集团有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk03/finalpage/2022-01-26/b73f4bbe-45aa-4f68-b966-e88cc68333ad.PDF,PDF,3287,ows_disclosure-20180825,2022-01-26 17:34:02,['149799'],['22能投01'],,,,,
0,21054c2e-1565-422d-a72c-2858c88475b8,1212286923,22能投01：云南省能源投资集团有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk03/finalpage/2022-01-26/edd0098d-c470-4342-8e6a-d48a544a51c0.PDF,PDF,1755,ows_disclosure-20180825,2022-01-26 17:34:02,['149799'],['22能投01'],,,,,
0,a2b4c9fb-dad8-42d1-b7c8-2ecff5211968,1212275851,22舜通01：1-2 宁波舜通集团有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk03/finalpage/2022-01-25/fe802407-dc02-4555-b0b3-7db6c5460eac.PDF,PDF,3663,ows_disclosure-20180825,2022-01-25 19:27:56,['149798'],['22舜通01'],,,,,
0,99ee1f4e-9c01-470d-8bd4-bc2b8a66a255,1212275848,22舜通01：1-1 宁波舜通集团有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk03/finalpage/2022-01-25/8a806f6f-82d7-4513-95dc-958b580aca4e.PDF,PDF,10956,ows_disclosure-20180825,2022-01-25 19:27:56,['149798'],['22舜通01'],,,,,
0,bd5fd845-e810-42d3-98b3-d2501daaabc3,1212241445,22新资01：新疆金投资产管理股份有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk03/finalpage/2022-01-21/bb9854c5-9d89-4914-a6ea-219b487b874a.PDF,PDF,5822,ows_disclosure-20180825,2022-01-21 19:15:17,['149797'],['22新资01'],,,,,
0,35538559-0559-4fdb-badd-5bddcbc0f700,1212241449,22新资01：新疆金投资产管理股份有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk03/finalpage/2022-01-21/0da43046-8f7c-4384-960e-29babc9aadfa.PDF,PDF,2720,ows_disclosure-20180825,2022-01-21 19:15:17,['149797'],['22新资01'],,,,,
0,f74adebb-76ca-45e2-beb0-e9ea11b57cd6,1212228492,22龙城02：太原市龙城发展投资集团有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk03/finalpage/2022-01-21/f63cdbd5-7862-4786-9cac-6f9dff23fa2d.PDF,PDF,11818,ows_disclosure-20180825,2022-01-21 00:00:00,['149796'],['22龙城02'],,,,,
0,ea26fb61-e56f-450d-9005-5a3e037b8061,1212228493,22龙城02：太原市龙城发展投资集团有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk03/finalpage/2022-01-21/f9ec041f-18e0-4528-bfac-bfc7090451cc.PDF,PDF,2547,ows_disclosure-20180825,2022-01-21 00:00:00,['149796'],['22龙城02'],,,,,
0,d5c6010d-4e5c-4292-b90b-b02aea8a079a,1212228488,22龙城01：太原市龙城发展投资集团有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk03/finalpage/2022-01-21/4f19e90d-5098-4287-b7ff-a43d76673080.PDF,PDF,11818,ows_disclosure-20180825,2022-01-21 00:00:00,['149795'],['22龙城01'],,,,,
0,89f85570-e057-4f0b-9473-568a17c977a0,1212228489,22龙城01：太原市龙城发展投资集团有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk03/finalpage/2022-01-21/cf812119-6afd-43b7-ab61-c73cd4ba4dac.PDF,PDF,2547,ows_disclosure-20180825,2022-01-21 00:00:00,['149795'],['22龙城01'],,,,,
0,ff92bb31-1a0a-4518-bbd7-840b5848b7e5,1212227507,22火炬01：厦门火炬集团有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk03/finalpage/2022-01-20/5b7a4719-12f4-45e1-b453-32c678a61f09.PDF,PDF,3129,ows_disclosure-20180825,2022-01-20 20:26:56,['149793'],['22火炬01'],,,,,
0,d73d5ac8-4084-4eb4-87f3-dc02d2b33bdb,1212227512,22火炬02：厦门火炬集团有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk03/finalpage/2022-01-20/4f8d2d28-183b-4307-914a-a522dd509141.PDF,PDF,7197,ows_disclosure-20180825,2022-01-20 20:26:56,['149794'],['22火炬02'],,,,,
0,a93dde9d-f3ea-4d3c-9c39-8f80db525729,1212227513,22火炬02：厦门火炬集团有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk03/finalpage/2022-01-20/feed8b94-7df7-480d-951c-e1203cace59e.PDF,PDF,3129,ows_disclosure-20180825,2022-01-20 20:26:56,['149794'],['22火炬02'],,,,,
0,0366e8da-e854-4efd-a6d9-a31c72fdba96,1212227506,22火炬01：厦门火炬集团有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk03/finalpage/2022-01-20/ba4495ea-bd43-4de7-a0d7-bd82cab09f84.PDF,PDF,7197,ows_disclosure-20180825,2022-01-20 20:26:56,['149793'],['22火炬01'],,,,,
0,db46e51f-7252-4ee3-8cca-afcb9ce29967,1212219221,22华林01：华林证券股份有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk03/finalpage/2022-01-20/80cf62d7-4256-4c47-ad01-622d0530f2ad.PDF,PDF,8186,ows_disclosure-20180825,2022-01-20 00:00:00,['149791'],['22华林01'],,,,,
0,ba045eac-d3af-48ab-9734-112faf6e85b5,1212219222,22华林01：华林证券股份有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk03/finalpage/2022-01-20/7764f984-6173-4249-b2b3-b0d254945749.PDF,PDF,3929,ows_disclosure-20180825,2022-01-20 00:00:00,['149791'],['22华林01'],,,,,
0,73fd150d-5096-4f24-aec5-9dff11178af6,1212219042,22电建01：中国电建地产集团有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk03/finalpage/2022-01-19/f495b8c7-dcb0-479e-9cfb-5c9eb54347de.PDF,PDF,1365,ows_disclosure-20180825,2022-01-19 19:24:11,['149792'],['22电建01'],,,,,
0,174b2b90-ebd0-45be-a44e-d4c84c1d7061,1212219041,22电建01：中国电建地产集团有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk03/finalpage/2022-01-19/1da4d4d9-55b3-4741-bc8a-1dae0c6dc2e9.PDF,PDF,2784,ows_disclosure-20180825,2022-01-19 19:24:11,['149792'],['22电建01'],,,,,
0,8e21ce13-0094-484b-b221-8be181471e8d,1212206800,22申证02：2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk03/finalpage/2022-01-18/8e738f9a-30be-4f26-8fe3-c5a9217470e8.PDF,PDF,1991,ows_disclosure-20180825,2022-01-18 12:43:04,['149790'],['22申证02'],,,,,
0,1f3cb426-a300-47b0-93cb-a968bddc3d79,1212206795,22申证01：2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk03/finalpage/2022-01-18/318c6429-9dc3-4016-b4f6-b959c0e03e3f.PDF,PDF,8796,ows_disclosure-20180825,2022-01-18 12:43:04,['149789'],['22申证01'],,,,,
0,48e8a8db-d20f-4ab5-86b6-b77d28b4c81c,1212202669,22广新01：广东省广新控股集团有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk03/finalpage/2022-01-18/ab0cee37-de0c-480a-8db2-235fac3a8903.PDF,PDF,2753,ows_disclosure-20180825,2022-01-18 00:00:00,['149788'],['22广新01'],,,,,
0,1978020f-acc9-46ae-8e9f-463cf31c6253,1212202668,22广新01：广东省广新控股集团有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk03/finalpage/2022-01-18/4e86b9eb-597e-4654-b5d4-b2fd59dfe96a.PDF,PDF,5959,ows_disclosure-20180825,2022-01-18 00:00:00,['149788'],['22广新01'],,,,,
0,d860322c-d333-4167-8ccc-a58b05b324a5,1212191573,22川能01：四川省能源投资集团有限责任公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk03/finalpage/2022-01-17/7c0e0212-1d2e-4344-aeb2-d771e0bbd3f0.PDF,PDF,1750,ows_disclosure-20180825,2022-01-17 00:00:00,['149786'],['22川能01'],,,,,
0,c10a22c9-c56d-4730-94be-ea6b4a8c5f56,1212189592,22深机01：深圳市机场（集团）有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk03/finalpage/2022-01-17/71fdbd9d-66ba-47bc-a2e6-947c499a654a.PDF,PDF,5814,ows_disclosure-20180825,2022-01-17 00:00:00,['149787'],['22深机01'],,,,,
0,5a68171e-9048-4f64-bb4b-a16ff3e4d6b2,1212191572,22川能01：四川省能源投资集团有限责任公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk03/finalpage/2022-01-17/c8fbf5da-a259-4e0f-ba0b-621378556134.PDF,PDF,3845,ows_disclosure-20180825,2022-01-17 00:00:00,['149786'],['22川能01'],,,,,
0,45d644a5-fb6e-43aa-be8a-883c60bf90c2,1212189593,22深机01：深圳市机场（集团）有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk03/finalpage/2022-01-17/d25a2130-00f1-4753-90db-caf1283bac3e.PDF,PDF,5248,ows_disclosure-20180825,2022-01-17 00:00:00,['149787'],['22深机01'],,,,,
0,d52cd22b-6fc5-4e0d-90d3-2b71c17c3c59,1212175612,22中粮02：中粮置业投资有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2022-01-14/80be04f9-94be-4949-a923-f69e9d501850.PDF,PDF,2945,ows_disclosure-20180825,2022-01-14 00:00:00,['149783'],['22中粮02'],,,,,
0,ced3ba68-f26b-451d-9b1d-f74507b3f94b,1212175606,22中粮01：中粮置业投资有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2022-01-14/f4a3fa08-35b1-44d3-9bd5-2a4a2f33eb44.PDF,PDF,2945,ows_disclosure-20180825,2022-01-14 00:00:00,['149782'],['22中粮01'],,,,,
0,bb816f1b-da38-4951-9a6d-06636fcf9467,1212174757,22赣水01：江西省水利投资集团有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2022-01-14/323c62f0-1dd6-48a2-82cc-a55a50b9ed05.PDF,PDF,3690,ows_disclosure-20180825,2022-01-14 00:00:00,['149785'],['22赣水01'],,,,,
0,96454d9b-a3a1-4f76-929c-2b7d16486e9c,1212175607,22中粮01：中粮置业投资有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2022-01-14/b64d9d06-9f5e-4fbb-9327-308559804055.PDF,PDF,1161,ows_disclosure-20180825,2022-01-14 00:00:00,['149782'],['22中粮01'],,,,,
0,6bd97357-854e-4718-99b1-d3151700a8a0,1212175613,22中粮02：中粮置业投资有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2022-01-14/6503324e-322f-4350-990d-5833c5461f0b.PDF,PDF,1161,ows_disclosure-20180825,2022-01-14 00:00:00,['149783'],['22中粮02'],,,,,
0,42b46921-5e0c-4b51-ab8c-dd28d1647ff5,1212174755,22赣水01：江西省水利投资集团有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2022-01-14/bac13fa4-dd1d-4332-ba10-15d63df4361a.PDF,PDF,3499,ows_disclosure-20180825,2022-01-14 00:00:00,['149785'],['22赣水01'],,,,,
0,e2db1ef9-a9de-4071-8581-5d4f10f5c577,1212159995,22西部01：西部证券股份有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2022-01-13/6af31c88-10be-47c1-813e-f3d50f8dbeec.PDF,PDF,3282,ows_disclosure-20180825,2022-01-13 00:00:00,['149779'],['22西部01'],,,,,
0,6b35f97a-cdf3-4c63-932a-edcedce16106,1212160132,22中武01：中国武夷实业股份有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2022-01-13/0a77a381-69ec-480a-b0e7-577958939a08.PDF,PDF,1210,ows_disclosure-20180825,2022-01-13 00:00:00,['149777'],['22中武01'],,,,,
0,5a6e2d69-e738-4232-9e18-dd9bc18367fd,1212159993,22西部01：西部证券股份有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2022-01-13/43baae0c-3bcb-4de4-8c3e-f93f904d89d4.PDF,PDF,8203,ows_disclosure-20180825,2022-01-13 00:00:00,['149779'],['22西部01'],,,,,
0,1d5be36f-be7c-41d3-996a-30e6134a41fc,1212160131,22中武01：中国武夷实业股份有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2022-01-13/1415db69-e355-45e1-98bc-632a4b702412.PDF,PDF,4260,ows_disclosure-20180825,2022-01-13 00:00:00,['149777'],['22中武01'],,,,,
0,fde05549-3135-4a26-bb02-ea0711bbb586,1212162488,22不动01：平安不动产有限公司2022年公开发行公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2022-01-12/d16adc96-8c9d-4e00-8e28-8b6bfda877ec.PDF,PDF,3069,ows_disclosure-20180825,2022-01-12 23:59:59,['149784'],['22不动01'],,,,,
0,896717cd-88b4-4f18-add7-c4bad940b676,1212162487,22不动01：平安不动产有限公司2022年公开发行公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2022-01-12/050ad4f4-387a-4bca-86db-0de8969e1727.PDF,PDF,7443,ows_disclosure-20180825,2022-01-12 23:59:59,['149784'],['22不动01'],,,,,
0,28239b82-b5ce-4bd2-b228-f4199e638399,1212147307,22东北D1：东北证券股份有限公司2022年面向专业投资者公开发行短期公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2022-01-11/720f79c1-29d2-488a-8eeb-534829855af2.PDF,PDF,2010,ows_disclosure-20180825,2022-01-11 19:41:17,['149778'],['22东北D1'],,,,,
0,d7c70540-daf6-494f-9ccc-8193ebb000e7,1212147306,22东北D1：东北证券股份有限公司2022年面向专业投资者公开发行短期公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2022-01-11/7331ff09-5a48-48f6-bbba-9c1e617bf7b8.PDF,PDF,11905,ows_disclosure-20180825,2022-01-11 19:41:16,['149778'],['22东北D1'],,,,,
0,b91e0333-a88a-468b-a7aa-401731cd8fc2,1212109868,22广资01：广州资产管理有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2022-01-06/ecda8757-8c81-4c5a-990d-9f269ea824e4.PDF,PDF,916,ows_disclosure-20180825,2022-01-06 19:52:50,['149770'],['22广资01'],,,,,
0,b4489bfb-f661-4c23-9b11-5191f3a38d2a,1212109867,22广资01：广州资产管理有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2022-01-06/2e3a614a-4310-460c-95a9-1702b21fd4b8.PDF,PDF,8580,ows_disclosure-20180825,2022-01-06 19:52:50,['149770'],['22广资01'],,,,,
0,865aca1e-c662-4c26-bcc1-724f3f639708,1212109862,22广资02：广州资产管理有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2022-01-06/586236af-225f-48e0-b973-5fca464657ba.PDF,PDF,916,ows_disclosure-20180825,2022-01-06 19:52:50,['149771'],['22广资02'],,,,,
0,1e064b00-78ce-43ea-85f2-e8fb58596cbe,1212109861,22广资02：广州资产管理有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2022-01-06/5674cde8-58f6-4ca5-884b-17cb7807ad73.PDF,PDF,8580,ows_disclosure-20180825,2022-01-06 19:52:50,['149771'],['22广资02'],,,,,
0,e6c4627d-23cb-48b0-af83-f0f885434449,1212109669,22国信01：国信证券股份有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2022-01-06/12388be0-bb53-4f66-836f-382f25cc40f2.PDF,PDF,2512,ows_disclosure-20180825,2022-01-06 19:52:30,['149775'],['22国信01'],,,,,
0,951ed33d-5a09-47a9-9d33-45bfa4044af2,1212109664,22国信02：国信证券股份有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2022-01-06/8c289339-0091-430e-ba0a-754124666625.PDF,PDF,2512,ows_disclosure-20180825,2022-01-06 19:52:30,['149776'],['22国信02'],,,,,
0,8bb3d973-828d-4ad8-93ae-256a0ae80c15,1212109668,22国信01：国信证券股份有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2022-01-06/fc982a0a-d51e-420d-926d-f9bce8efdae0.PDF,PDF,6261,ows_disclosure-20180825,2022-01-06 19:52:30,['149775'],['22国信01'],,,,,
0,7fe38e1f-0de6-466c-add7-9c82f4213705,1212109663,22国信02：国信证券股份有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2022-01-06/6dbf3afc-5846-40fc-9a85-aa87cb018b28.PDF,PDF,6261,ows_disclosure-20180825,2022-01-06 19:52:30,['149776'],['22国信02'],,,,,
0,59c2fbe2-81bb-4b38-986e-2b912d0d758e,1212103117,22长城02：长城证券股份有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2022-01-06/7573e410-5c9a-4b70-a6e3-939d2015d195.PDF,PDF,897,ows_disclosure-20180825,2022-01-06 00:00:00,['149774'],['22长城02'],,,,,
0,3e357e5f-3210-40a4-8e2f-886ec3e70aed,1212103122,22长城01：长城证券股份有限公司2022年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2022-01-06/ad67d46b-4e56-4a25-acb1-91649a6d765b.PDF,PDF,897,ows_disclosure-20180825,2022-01-06 00:00:00,['149773'],['22长城01'],,,,,
